Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;ConsentFlag;END QUESTIONNAIRE
1;1643055129325;24/01/2022 20:12:09;1643055129172;2;24/01/2022 22:12:09;55551;25;questionnaire-o43u;;18827274;BLIND;5571263;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.99;1280x800;1247x605;Decision Chunk;Study Information and Consent (Finnish);16;KLJMINHAGBFCED;Decision Chunk;;;;No;1;86860
1;1643112299252;25/01/2022 12:04:59;1643112297894;2;25/01/2022 14:04:57;55551;25;questionnaire-o43u;;18844922;BLIND;5578226;;live;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;1680x1050;1680x899;Reasoning Chunk;Study Information and Consent (Finnish);16;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;34945
1;1643297128378;27/01/2022 15:25:28;1643297127705;2;27/01/2022 17:25:27;55551;25;questionnaire-o43u;;18931879;BLIND;5608075;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;2560x1440;2560x1340;Openminded Chunk;Study Information and Consent (Finnish);16;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;80655
1;1643349149241;28/01/2022 05:52:29;1643349177302;2;28/01/2022 07:52:57;55551;25;questionnaire-o43u;;18951172;BLIND;5614189;;complete;;;computer;Desktop or Laptop;Linux i686;Firefox 78.0;1680x1050;1680x898;Openminded Chunk;Study Information and Consent (Finnish);16;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;305222
1;1643376515405;28/01/2022 13:28:35;1643376515260;2;28/01/2022 15:28:35;55551;25;questionnaire-o43u;;18962048;BLIND;5616968;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1301x732;1302x659;Openminded Chunk;Study Information and Consent (Finnish);16;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;133985
1;1643383392683;28/01/2022 15:23:12;1643383393780;2;28/01/2022 17:23:13;55551;25;questionnaire-o43u;;18965329;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1920x880;Openminded Chunk;Study Information and Consent (Finnish);16;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;1998007
1;1643405932560;28/01/2022 21:38:52;1643405932949;2;28/01/2022 23:38:52;55551;25;questionnaire-o43u;;18974400;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Study Information and Consent (Finnish);16;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;7728
1;1643552409917;30/01/2022 14:20:09;1643552412776;2;30/01/2022 16:20:12;55551;25;questionnaire-o43u;;18993923;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Study Information and Consent (Finnish);16;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;106897
1;1643615109896;31/01/2022 07:45:09;1643615106137;2;31/01/2022 09:45:06;55551;25;questionnaire-o43u;;19005180;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1536x722;Openminded Chunk;Study Information and Consent (Finnish);16;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;148457
1;1643616287658;31/01/2022 08:04:47;1643616287526;2;31/01/2022 10:04:47;55551;25;questionnaire-o43u;;19005311;BLIND;5629626;;live;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;1280x720;1280x577;Reasoning Chunk;Study Information and Consent (Finnish);16;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;30652
1;1643621648731;31/01/2022 09:34:08;1643621648462;2;31/01/2022 11:34:08;55551;25;questionnaire-o43u;;19006555;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Study Information and Consent (Finnish);16;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;123787
1;1643628732950;31/01/2022 11:32:12;1643628716867;2;31/01/2022 13:31:56;55551;25;questionnaire-o43u;;19009974;BLIND;5631076;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.99;1440x900;1440x693;Openminded Chunk;Study Information and Consent (Finnish);16;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;113467
1;1643645014784;31/01/2022 16:03:34;1643645007928;2;31/01/2022 18:03:27;55551;25;questionnaire-o43u;;19021122;BLIND;5634435;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1536x754;Openminded Chunk;Study Information and Consent (Finnish);16;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;106211
1;1643651439448;31/01/2022 17:50:39;1643651440219;2;31/01/2022 19:50:40;55551;25;questionnaire-o43u;;19026672;BLIND;5635997;;live;;;computer;Desktop or Laptop;Windows 8.1;Firefox 96.0;1280x720;1280x570;Science Chunk;Study Information and Consent (Finnish);16;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;;;No;1;311014
1;1643695274416;01/02/2022 06:01:14;1643695274300;2;01/02/2022 08:01:14;55551;25;questionnaire-o43u;;19045813;BLIND;5641501;;complete;;;computer;Desktop or Laptop;Linux x86_64;Firefox 91.0;1920x1080;1920x897;Openminded Chunk;Study Information and Consent (Finnish);16;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;41318
1;1643730666675;01/02/2022 15:51:06;1643730667903;2;01/02/2022 17:51:07;55551;25;questionnaire-o43u;;19059807;BLIND;5645930;;complete;;;computer;Desktop or Laptop;Windows 7;Chrome 97.0.4692.99;1920x1080;1920x969;Openminded Chunk;Study Information and Consent (Finnish);16;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;45183
1;1643752044020;01/02/2022 21:47:24;1643752043923;1;01/02/2022 22:47:23;55551;25;questionnaire-o43u;;19070470;BLIND;5649003;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x577;Openminded Chunk;Study Information and Consent (Finnish);16;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;30703
1;1643788701153;02/02/2022 07:58:21;1643788701110;2;02/02/2022 09:58:21;55551;25;questionnaire-o43u;;19075207;BLIND;5650356;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1298x618;Openminded Chunk;Study Information and Consent (Finnish);16;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;47256
1;1643806597176;02/02/2022 12:56:37;1643806596664;2;02/02/2022 14:56:36;55551;25;questionnaire-o43u;;19084370;BLIND;5653192;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1315x711;Openminded Chunk;Study Information and Consent (Finnish);16;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;153621
1;1643806688327;02/02/2022 12:58:08;1643806687832;2;02/02/2022 14:58:07;55551;25;questionnaire-o43u;;19084427;BLIND;5653211;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1280x720;1280x609;Openminded Chunk;Study Information and Consent (Finnish);16;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;28516
1;1643840419280;02/02/2022 22:20:19;1643840418366;2;03/02/2022 00:20:18;55551;25;questionnaire-o43u;;19108769;BLIND;5659605;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1366x768;1366x587;Openminded Chunk;Study Information and Consent (Finnish);16;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;297479
1;1643890134406;03/02/2022 12:08:54;1643890134752;2;03/02/2022 14:08:54;55551;25;questionnaire-o43u;;19124515;BLIND;5664543;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1313x739;1314x635;Science Chunk;Study Information and Consent (Finnish);16;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;;;No;1;323366
1;1643960245618;04/02/2022 07:37:25;1643960244633;2;04/02/2022 09:37:24;55551;25;questionnaire-o43u;;19155164;BLIND;5676387;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1920x947;Openminded Chunk;Study Information and Consent (Finnish);16;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;80021
1;1643981993421;04/02/2022 13:39:53;1643981993240;2;04/02/2022 15:39:53;55551;25;questionnaire-o43u;;19164472;BLIND;5679394;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.80;1440x900;896x688;Openminded Chunk;Study Information and Consent (Finnish);16;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;58841
1;1644015456916;04/02/2022 22:57:36;1644015456811;2;05/02/2022 00:57:36;55551;25;questionnaire-o43u;;19184327;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x879;Openminded Chunk;Study Information and Consent (Finnish);16;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;48418
1;1644058021609;05/02/2022 10:47:01;1644058022447;2;05/02/2022 12:47:02;55551;25;questionnaire-o43u;;19189161;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Study Information and Consent (Finnish);16;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;36649
1;1644064691098;05/02/2022 12:38:11;1644064116536;2;05/02/2022 14:28:36;55551;25;questionnaire-o43u;;19192681;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1202x618;Openminded Chunk;Study Information and Consent (Finnish);16;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;2036857
1;1644071375634;05/02/2022 14:29:35;1644071375545;2;05/02/2022 16:29:35;55551;25;questionnaire-o43u;;19195660;BLIND;5688370;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x800;1280x634;Openminded Chunk;Study Information and Consent (Finnish);16;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;121008
1;1644134835043;06/02/2022 08:07:15;1644134836338;2;06/02/2022 10:07:16;55551;25;questionnaire-o43u;;19206031;BLIND;5691188;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;Study Information and Consent (Finnish);16;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;87756
1;1644144119406;06/02/2022 10:41:59;1644144119304;2;06/02/2022 12:41:59;55551;25;questionnaire-o43u;;19207147;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Study Information and Consent (Finnish);16;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;403837
1;1644173719492;06/02/2022 18:55:19;1644173894583;2;06/02/2022 20:58:14;55551;25;questionnaire-o43u;;19217644;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Study Information and Consent (Finnish);16;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;14835
1;1644175491710;06/02/2022 19:24:51;1644175491580;2;06/02/2022 21:24:51;55551;25;questionnaire-o43u;;19218168;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1440x900;1384x762;Openminded Chunk;Study Information and Consent (Finnish);16;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;336411
1;1644225219810;07/02/2022 09:13:39;1644225219615;2;07/02/2022 11:13:39;55551;25;questionnaire-o43u;;19225625;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Study Information and Consent (Finnish);16;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;28133
1;1644226159455;07/02/2022 09:29:19;1644226158959;2;07/02/2022 11:29:18;55551;25;questionnaire-o43u;;19225873;BLIND;5695925;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x663;Openminded Chunk;Study Information and Consent (Finnish);16;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;53249
1;1644413371873;09/02/2022 13:29:31;1644413371887;2;09/02/2022 15:29:31;55551;25;questionnaire-o43u;;19306116;BLIND;5726771;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x778;Openminded Chunk;Study Information and Consent (Finnish);16;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;32689
1;1644436250664;09/02/2022 19:50:50;1644436250501;2;09/02/2022 21:50:50;55551;25;questionnaire-o43u;;19321106;BLIND;5731793;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1280x800;1204x649;Reasoning Chunk;Study Information and Consent (Finnish);16;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;39499
1;1644436796613;09/02/2022 19:59:56;1644436815974;2;09/02/2022 22:00:15;55551;25;questionnaire-o43u;;19321380;BLIND;5731864;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x657;Openminded Chunk;Study Information and Consent (Finnish);16;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;243275
1;1644479385759;10/02/2022 07:49:45;1644479386004;1;10/02/2022 08:49:46;55551;25;questionnaire-o43u;;19329576;BLIND;5734727;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1536x864;1536x754;Decision Chunk;Study Information and Consent (Finnish);16;FGEHDICJBKALNM;Decision Chunk;;;;No;1;78587
1;1644563569315;11/02/2022 07:12:49;1644563570253;2;11/02/2022 09:12:50;55551;25;questionnaire-o43u;;19365361;BLIND;5747184;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x739;Openminded Chunk;Study Information and Consent (Finnish);16;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;148572
1;1644585401097;11/02/2022 13:16:41;1644585400914;2;11/02/2022 15:16:40;55551;25;questionnaire-o43u;;19374870;BLIND;5749660;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.80;1440x900;1413x690;Decision Chunk;Study Information and Consent (Finnish);16;HIGJFKELDMCNBA;Decision Chunk;;;;No;1;41958
1;1644692684669;12/02/2022 19:04:44;1644692685046;2;12/02/2022 21:04:45;55551;25;questionnaire-o43u;;19402276;BLIND;5758326;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 97.0;1536x864;1536x739;Openminded Chunk;Study Information and Consent (Finnish);16;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;13000
1;1644707065567;12/02/2022 23:04:25;1644707065418;2;13/02/2022 01:04:25;55551;25;questionnaire-o43u;;19403939;BLIND;5758833;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.99;1440x900;1440x821;Reasoning Chunk;Study Information and Consent (Finnish);16;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;231976
1;1644854662027;14/02/2022 16:04:22;1644854661941;2;14/02/2022 18:04:21;55551;25;questionnaire-o43u;;19433476;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Study Information and Consent (Finnish);16;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;105790
1;1644923725598;15/02/2022 11:15:25;1644923725461;2;15/02/2022 13:15:25;55551;25;questionnaire-o43u;;19453502;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Study Information and Consent (Finnish);16;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;9864
1;1645040655294;16/02/2022 19:44:15;1645040654784;2;16/02/2022 21:44:14;55551;25;questionnaire-o43u;;19508532;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Study Information and Consent (Finnish);16;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;21152
1;1645111228083;17/02/2022 15:20:28;1645111227609;2;17/02/2022 17:20:27;55551;25;questionnaire-o43u;;19539531;BLIND;5798816;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1680x1050;1680x939;Openminded Chunk;Study Information and Consent (Finnish);16;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;56230
1;1645169207155;18/02/2022 07:26:47;1645169207985;2;18/02/2022 09:26:47;55551;25;questionnaire-o43u;;19560697;BLIND;5805972;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1536x864;1536x722;Openminded Chunk;Study Information and Consent (Finnish);16;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;481276
1;1645185739203;18/02/2022 12:02:19;1645185738066;2;18/02/2022 14:02:18;55551;25;questionnaire-o43u;;19566284;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Reasoning Chunk;Study Information and Consent (Finnish);16;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;40614
1;1645246588812;19/02/2022 04:56:28;1645246587874;2;19/02/2022 06:56:27;55551;25;questionnaire-o43u;;19595380;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.55;1366x768;1366x617;Openminded Chunk;Study Information and Consent (Finnish);16;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;136611
1;1645275304715;19/02/2022 12:55:04;1645275305605;2;19/02/2022 14:55:05;55551;25;questionnaire-o43u;;19599750;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1280x606;Decision Chunk;Study Information and Consent (Finnish);16;DECFBGAHNIMJLK;Decision Chunk;;;;No;1;48860
1;1645342328124;20/02/2022 07:32:08;1645342329728;2;20/02/2022 09:32:09;55551;25;questionnaire-o43u;;19612917;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;Study Information and Consent (Finnish);16;EFDGCHBIAJNKML;Decision Chunk;;;;No;1;170013
1;1645432215405;21/02/2022 08:30:15;1645432215261;2;21/02/2022 10:30:15;55551;25;questionnaire-o43u;;19632921;BLIND;5828423;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1569x849;Reasoning Chunk;Study Information and Consent (Finnish);16;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;33731
1;1645493969999;22/02/2022 01:39:29;1645493969821;2;22/02/2022 03:39:29;55551;25;questionnaire-o43u;;19668168;BLIND;5842153;;complete;;;computer;Desktop or Laptop;Windows 8.1;Edge 98.0.1108.43;1920x1200;1298x842;Openminded Chunk;Study Information and Consent (Finnish);16;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;92281
1;1645521793278;22/02/2022 09:23:13;1645521793092;2;22/02/2022 11:23:13;55551;25;questionnaire-o43u;;19671261;BLIND;5844536;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1920x1080;1292x823;Science Chunk;Study Information and Consent (Finnish);16;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;;;No;1;87742
1;1645527883386;22/02/2022 11:04:43;1645527882637;2;22/02/2022 13:04:42;55551;25;questionnaire-o43u;;19674779;BLIND;5845513;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1280x720;1280x578;Openminded Chunk;Study Information and Consent (Finnish);16;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;149395
1;1645543639744;22/02/2022 15:27:19;1645543658476;2;22/02/2022 17:27:38;55551;25;questionnaire-o43u;;19685552;BLIND;5849414;;complete;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.99;1366x768;1350x640;Openminded Chunk;Study Information and Consent (Finnish);16;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;151138
1;1645687194720;24/02/2022 07:19:54;1645687194620;2;24/02/2022 09:19:54;55551;25;questionnaire-o43u;;19751711;BLIND;5867681;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 98.0.4758.80;1920x1080;1561x945;Openminded Chunk;Study Information and Consent (Finnish);16;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;53592
1;1645774819116;25/02/2022 07:40:19;1645774819024;2;25/02/2022 09:40:19;55551;25;questionnaire-o43u;;19806302;BLIND;5879081;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.102;1440x900;1440x764;Openminded Chunk;Study Information and Consent (Finnish);16;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;58535
