Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;ConsentFlag;END QUESTIONNAIRE
1;1634719582643;20/10/2021 08:46:22;1634719582558;3;20/10/2021 11:46:22;55551;22;questionnaire-o43u;;16528173;BLIND;4887029;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1920x1080;1621x883;Openminded Chunk;Study Information and Consent (Finnish);15;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;113185
1;1634717367273;20/10/2021 08:09:27;1634717367145;3;20/10/2021 11:09:27;55551;22;questionnaire-o43u;;16527002;BLIND;4886824;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;Study Information and Consent (Finnish);15;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;95363
1;1634716620938;20/10/2021 07:57:00;1634716620837;3;20/10/2021 10:57:00;55551;22;questionnaire-o43u;;16526628;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1200x1920;1194x1205;Openminded Chunk;Study Information and Consent (Finnish);15;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;5005363
1;1634716592394;20/10/2021 07:56:32;1634716592309;3;20/10/2021 10:56:32;55551;22;questionnaire-o43u;;16526617;BLIND;4886771;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 91.0;2560x1440;2093x911;Reasoning Chunk;Study Information and Consent (Finnish);15;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;;No;1;317390
1;1634710708766;20/10/2021 06:18:28;1634710708660;3;20/10/2021 09:18:28;55551;22;questionnaire-o43u;;16525709;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x577;Openminded Chunk;Study Information and Consent (Finnish);15;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;69714
1;1634645078135;19/10/2021 12:04:38;1634645078045;3;19/10/2021 15:04:38;55551;22;questionnaire-o43u;;16496537;BLIND;4879113;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x721;Openminded Chunk;Study Information and Consent (Finnish);15;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;138431
1;1634633744190;19/10/2021 08:55:44;1634633744115;3;19/10/2021 11:55:44;55551;22;questionnaire-o43u;;16489203;BLIND;4877584;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 94.0.992.50;1920x1200;1260x654;Openminded Chunk;Study Information and Consent (Finnish);15;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;57049
1;1634043229266;12/10/2021 12:53:49;1634043229140;3;12/10/2021 15:53:49;55551;22;questionnaire-o43u;;16326557;BLIND;4831981;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.71;1280x720;1253x580;Openminded Chunk;Study Information and Consent (Finnish);15;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;15806
1;1634040239569;12/10/2021 12:03:59;1634040239420;3;12/10/2021 15:03:59;55551;22;questionnaire-o43u;;16324989;BLIND;4831351;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 94.0.4606.71;1440x900;1440x733;Openminded Chunk;Study Information and Consent (Finnish);15;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;87127
1;1632747959473;27/09/2021 13:05:59;1632747959181;3;27/09/2021 16:05:59;55551;22;questionnaire-o43u;;16021323;BLIND;4733678;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.54;1920x1080;1399x809;Openminded Chunk;Study Information and Consent (Finnish);15;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;112283
1;1641820514326;10/01/2022 13:15:14;1641820514235;2;10/01/2022 15:15:14;55551;22;questionnaire-o43u;;18400514;BLIND;5446208;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1142x723;Openminded Chunk;Study Information and Consent (Finnish);15;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;215205
1;1640010934114;20/12/2021 14:35:34;1640010935049;2;20/12/2021 16:35:35;55551;22;questionnaire-o43u;;18146492;BLIND;5354577;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1536x864;1536x722;Openminded Chunk;Study Information and Consent (Finnish);15;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;2412380
1;1638894038082;07/12/2021 16:20:38;1638894037986;2;07/12/2021 18:20:37;55551;22;questionnaire-o43u;;17820916;BLIND;5258209;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1920x1080;1920x955;Openminded Chunk;Study Information and Consent (Finnish);15;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;66539948
END OF FILE
