Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1635350849634;27/10/2021 16:07:29;1635350849853;3;27/10/2021 19:07:29;55551;22;questionnaire-ddu6;;16732417;BLIND;4948269;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1280x720;1280x609;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1794
1;1635499191869;29/10/2021 09:19:51;1635499192143;3;29/10/2021 12:19:52;55551;22;questionnaire-ddu6;;16767567;BLIND;4959255;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x577;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2267
1;1635502004978;29/10/2021 10:06:44;1635502007935;3;29/10/2021 13:06:47;55551;22;questionnaire-ddu6;;16768279;BLIND;4959547;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1536x864;1536x722;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3885
1;1635509779650;29/10/2021 12:16:19;1635509779788;3;29/10/2021 15:16:19;55551;22;questionnaire-ddu6;;16770604;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;No;3621
1;1635856742243;02/11/2021 12:39:02;1635856741340;1;02/11/2021 13:39:01;55551;22;questionnaire-ddu6;;16828011;BLIND;4978306;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1536x864;1442x712;Openminded Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2118
1;1637648745832;23/11/2021 06:25:45;1637648746086;2;23/11/2021 08:25:46;55551;22;questionnaire-ddu6;;17395046;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;8891
1;1638043843780;27/11/2021 20:10:43;1638043844610;2;27/11/2021 22:10:44;55551;22;questionnaire-ddu6;;17526085;BLIND;5175309;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1280x720;1280x577;Openminded Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1720
1;1638270076162;30/11/2021 11:01:16;1638270094587;2;30/11/2021 13:01:34;55551;22;questionnaire-ddu6;;17582348;BLIND;5192188;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1600x900;1384x775;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6328
1;1638348248288;01/12/2021 08:44:08;1638348247686;2;01/12/2021 10:44:07;55551;22;questionnaire-ddu6;;17611137;BLIND;5201242;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1920x1080;1920x909;Openminded Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;10515
1;1638960580090;08/12/2021 10:49:40;1638960580004;2;08/12/2021 12:49:40;55551;22;questionnaire-ddu6;;17838599;BLIND;5258209;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1920x1080;1920x955;Openminded Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2976
1;1639208173661;11/12/2021 07:36:13;1639208170276;2;11/12/2021 09:36:10;55551;22;questionnaire-ddu6;;17936488;BLIND;5290491;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.93;1536x864;1536x714;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3178
1;1639314216465;12/12/2021 13:03:36;1639314216330;2;12/12/2021 15:03:36;55551;22;questionnaire-ddu6;;17950812;BLIND;5294346;;live;;;computer;Desktop or Laptop;Linux x86_64;Firefox 94.0;1920x1080;1920x966;Science Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;;;No;6819
1;1639463556298;14/12/2021 06:32:36;1639463556073;2;14/12/2021 08:32:36;55551;22;questionnaire-ddu6;;17983682;BLIND;5305503;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1280x720;1280x593;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6099
1;1640193791254;22/12/2021 17:23:11;1640193791389;2;22/12/2021 19:23:11;55551;22;questionnaire-ddu6;;18186795;BLIND;5372338;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;640x360;640x295;Reasoning Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;No;3254
1;1640295629478;23/12/2021 21:40:29;1640295629320;2;23/12/2021 23:40:29;55551;22;questionnaire-ddu6;;18199644;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1964
1;1640607513332;27/12/2021 12:18:33;1640607513368;2;27/12/2021 14:18:33;55551;22;questionnaire-ddu6;;18216593;BLIND;5380955;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1366x768;1366x625;Openminded Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2172
1;1640607688350;27/12/2021 12:21:28;1640607684669;2;27/12/2021 14:21:24;55551;22;questionnaire-ddu6;;18216641;BLIND;5380940;;live;;;computer;Desktop or Laptop;Windows 10;Edge 96.0.1054.62;1536x864;1536x754;Decision Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;;;;No;5967
1;1640612247321;27/12/2021 13:37:27;1640612247154;2;27/12/2021 15:37:27;55551;22;questionnaire-ddu6;;18217763;BLIND;5381386;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 95.0;1440x900;1440x688;Decision Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;;;;No;1224
1;1640703524681;28/12/2021 14:58:44;1640703522307;2;28/12/2021 16:58:42;55551;22;questionnaire-ddu6;;18227876;BLIND;5384429;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x764;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3709
1;1640719101965;28/12/2021 19:18:21;1640719096854;2;28/12/2021 21:18:16;55551;22;questionnaire-ddu6;;18231095;BLIND;5385143;;live;;;computer;Desktop or Laptop;Windows 10;Edge 96.0.1054.62;1920x1080;1920x929;Decision Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;;;;No;7527
1;1640799524171;29/12/2021 17:38:44;1640799524561;2;29/12/2021 19:38:44;55551;22;questionnaire-ddu6;;18239310;BLIND;5388970;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1440x900;1152x586;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3441
1;1641024405746;01/01/2022 08:06:45;1641024406752;2;01/01/2022 10:06:46;55551;22;questionnaire-ddu6;;18255177;BLIND;5399212;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1280x720;1280x577;Openminded Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1178
1;1641567189324;07/01/2022 14:53:09;1641567190910;2;07/01/2022 16:53:10;55551;22;questionnaire-ddu6;;18356722;BLIND;5436244;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1920x1080;958x954;Decision Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;;;;No;2661
1;1641763389067;09/01/2022 21:23:09;1641763388965;2;09/01/2022 23:23:08;55551;22;questionnaire-ddu6;;18390924;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3229
1;1641892631639;11/01/2022 09:17:11;1641892631467;2;11/01/2022 11:17:11;55551;22;questionnaire-ddu6;;18419508;BLIND;5451953;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1536x864;1536x739;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5210
1;1641838952608;10/01/2022 18:22:32;1641838952443;2;10/01/2022 20:22:32;55551;22;questionnaire-ddu6;;18410766;BLIND;5449061;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;2560x1440;2560x1326;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;934
1;1641826362485;10/01/2022 14:52:42;1641826362374;2;10/01/2022 16:52:42;55551;22;questionnaire-ddu6;;18403011;BLIND;5446920;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;958x927;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2261
1;1641820730593;10/01/2022 13:18:50;1641820730511;2;10/01/2022 15:18:50;55551;22;questionnaire-ddu6;;18400696;BLIND;5446208;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1142x723;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5038
1;1641761380281;09/01/2022 20:49:40;1641761380179;2;09/01/2022 22:49:40;55551;22;questionnaire-ddu6;;18390696;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6752
1;1641664218770;08/01/2022 17:50:18;1641664218614;2;08/01/2022 19:50:18;55551;22;questionnaire-ddu6;;18375502;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;22825
1;1641562004455;07/01/2022 13:26:44;1641562002766;2;07/01/2022 15:26:42;55551;22;questionnaire-ddu6;;18354169;BLIND;5435499;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1200;1504x952;Openminded Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2678
1;1641163527674;02/01/2022 22:45:27;1641163527244;2;03/01/2022 00:45:27;55551;22;questionnaire-ddu6;;18264634;BLIND;5411218;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;5760x1080;4147x638;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3220
1;1640783967690;29/12/2021 13:19:27;1640783966929;2;29/12/2021 15:19:26;55551;22;questionnaire-ddu6;;18235886;BLIND;5387595;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 96.0.1054.62;1536x864;2043x1002;Openminded Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6632
1;1640612319771;27/12/2021 13:38:39;1640612319826;2;27/12/2021 15:38:39;55551;22;questionnaire-ddu6;;18217779;BLIND;5381371;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1366x768;1366x625;Decision Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;;;;No;1732
1;1640065723956;21/12/2021 05:48:43;1640065724662;2;21/12/2021 07:48:44;55551;22;questionnaire-ddu6;;18160141;BLIND;5358132;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1600x900;1600x757;Reasoning Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;;No;2972
1;1640015446512;20/12/2021 15:50:46;1640015446408;2;20/12/2021 17:50:46;55551;22;questionnaire-ddu6;;18149716;BLIND;5355205;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1280x800;1280x697;Openminded Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1812
1;1640013348293;20/12/2021 15:15:48;1640013349224;2;20/12/2021 17:15:49;55551;22;questionnaire-ddu6;;18148518;BLIND;5354577;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1536x864;1536x722;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;8354
1;1639740111906;17/12/2021 11:21:51;1639740111775;2;17/12/2021 13:21:51;55551;22;questionnaire-ddu6;;18089649;BLIND;5336084;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1440x900;1140x731;Openminded Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3378
1;1639590132411;15/12/2021 17:42:12;1639590132472;2;15/12/2021 19:42:12;55551;22;questionnaire-ddu6;;18027254;BLIND;5320807;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1920x1080;1920x899;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7022
1;1639578098796;15/12/2021 14:21:38;1639578098847;2;15/12/2021 16:21:38;55551;22;questionnaire-ddu6;;18016979;BLIND;5317567;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.93;1920x1080;1920x937;Reasoning Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;No;6968
1;1639392886633;13/12/2021 10:54:46;1639392886578;1;13/12/2021 11:54:46;55551;22;questionnaire-ddu6;;17963199;BLIND;5298015;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 96.0.4664.93;1920x1080;1920x924;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;308260
1;1639236281214;11/12/2021 15:24:41;1639236280858;2;11/12/2021 17:24:40;55551;22;questionnaire-ddu6;;17941155;BLIND;5292007;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;960x485;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6716
1;1639158391729;10/12/2021 17:46:31;1639158391643;2;10/12/2021 19:46:31;55551;22;questionnaire-ddu6;;17925133;BLIND;5287907;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1920x1080;1324x994;Openminded Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;10055
1;1639132464193;10/12/2021 10:34:24;1639132464121;2;10/12/2021 12:34:24;55551;22;questionnaire-ddu6;;17908451;BLIND;5282634;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.93;1536x864;1536x754;Reasoning Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;;No;4275
1;1638355976827;01/12/2021 10:52:56;1638355975735;2;01/12/2021 12:52:55;55551;22;questionnaire-ddu6;;17614290;BLIND;5202064;;complete;;;computer;Desktop or Laptop;Windows 7;Chrome 96.0.4664.45;1280x1024;1280x881;Openminded Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2833
1;1638265452363;30/11/2021 09:44:12;1638265542660;2;30/11/2021 11:45:42;55551;22;questionnaire-ddu6;;17580212;BLIND;5191578;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2447
1;1638224016641;29/11/2021 22:13:36;1638224016523;2;30/11/2021 00:13:36;55551;22;questionnaire-ddu6;;17572188;BLIND;5189349;;live;;;computer;Desktop or Laptop;Ubuntu undefined;Firefox 94.0;1344x756;1100x608;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6945
1;1637849430447;25/11/2021 14:10:30;1637849432428;2;25/11/2021 16:10:32;55551;22;questionnaire-ddu6;;17473124;BLIND;5156990;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1280x720;1280x577;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4680
1;1637660299346;23/11/2021 09:38:19;1637660299244;2;23/11/2021 11:38:19;55551;22;questionnaire-ddu6;;17397665;BLIND;5133586;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1280x800;1280x712;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3807
1;1637656225932;23/11/2021 08:30:25;1637656225857;2;23/11/2021 10:30:25;55551;22;questionnaire-ddu6;;17395767;BLIND;5133207;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 94.0.4606.81;1920x1080;1842x680;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2268
1;1637616135952;22/11/2021 21:22:15;1637616135570;2;22/11/2021 23:22:15;55551;22;questionnaire-ddu6;;17389415;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3075
1;1637593245522;22/11/2021 15:00:45;1637593245898;2;22/11/2021 17:00:45;55551;22;questionnaire-ddu6;;17376472;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1536x722;Openminded Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1651
1;1637498534439;21/11/2021 12:42:14;1637498533046;2;21/11/2021 14:42:13;55551;22;questionnaire-ddu6;;17350556;BLIND;5120203;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1280x720;1280x605;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;8665
1;1637427518719;20/11/2021 16:58:38;1637427518643;2;20/11/2021 18:58:38;55551;22;questionnaire-ddu6;;17340369;BLIND;5117494;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.55;2048x1152;1540x838;Reasoning Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;No;2273
1;1637328176363;19/11/2021 13:22:56;1637328176269;2;19/11/2021 15:22:56;55551;22;questionnaire-ddu6;;17312764;BLIND;5110749;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.45;1440x900;1152x613;Openminded Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7758
1;1636020964711;04/11/2021 10:16:04;1636020964826;2;04/11/2021 12:16:04;55551;22;questionnaire-ddu6;;16876899;BLIND;4995455;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1280x720;1280x577;Science Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;;;No;5622
1;1635934610624;03/11/2021 10:16:50;1635934610501;2;03/11/2021 12:16:50;55551;22;questionnaire-ddu6;;16848624;BLIND;4986367;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1920x1080;1829x967;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2351
1;1635784926201;01/11/2021 16:42:06;1635784926029;2;01/11/2021 18:42:06;55551;22;questionnaire-ddu6;;16812558;BLIND;4973999;;complete;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 93.0;1440x900;1440x717;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5875
1;1635349726129;27/10/2021 15:48:46;1635349726031;3;27/10/2021 18:48:46;55551;22;questionnaire-ddu6;;16731899;BLIND;4948053;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1680x1050;1421x814;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4664
