Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
8;1641824082313;10/01/2022 14:14:42;1641824082280;2;10/01/2022 16:14:42;55551;22;task-9nll;;18402100;BLIND;5446208;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1142x723;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;21556.39999999944;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1641824090747;10/01/2022 14:14:50;1641824090703;2;10/01/2022 16:14:50;55551;22;task-9nll;;18402100;BLIND;5446208;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1142x723;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29996.038;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
10;1641824096715;10/01/2022 14:14:56;1641824096673;2;10/01/2022 16:14:56;55551;22;task-9nll;;18402100;BLIND;5446208;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1142x723;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;5965.700000000186;;;;;0;1;0;;;;;;Finish;;;
11;1641824096801;10/01/2022 14:14:56;1641824096677;2;10/01/2022 16:14:56;55551;22;task-9nll;;18402100;BLIND;5446208;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1142x723;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;103576;;;;;0;1;0;;;;;;;;;
1;1641766613173;09/01/2022 22:16:53;1641766613024;2;10/01/2022 00:16:53;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1641766631878;09/01/2022 22:17:11;1641766631771;2;10/01/2022 00:17:11;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;18709.09999999404;;;;;0;1;0;;;;;;Instructions;;;
3;1641766640704;09/01/2022 22:17:20;1641766640590;2;10/01/2022 00:17:20;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;8807.5;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1641766654805;09/01/2022 22:17:34;1641766654692;2;10/01/2022 00:17:34;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;14089.300000011921;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1641766659988;09/01/2022 22:17:39;1641766659855;2;10/01/2022 00:17:39;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;19252.40000000596;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1641766663594;09/01/2022 22:17:43;1641766663497;2;10/01/2022 00:17:43;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;22894.30000001192;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1641766670687;09/01/2022 22:17:50;1641766670598;2;10/01/2022 00:17:50;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30006.416999999998;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
8;1641766676732;09/01/2022 22:17:56;1641766676636;2;10/01/2022 00:17:56;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;6027.300000011921;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
9;1641766682292;09/01/2022 22:18:02;1641766682196;2;10/01/2022 00:18:02;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;5534.4000000059605;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1641766685175;09/01/2022 22:18:05;1641766685077;2;10/01/2022 00:18:05;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;8414.90000000596;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1641766686412;09/01/2022 22:18:06;1641766686316;2;10/01/2022 00:18:06;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;9653.5;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1641766688190;09/01/2022 22:18:08;1641766688101;2;10/01/2022 00:18:08;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;11439.09999999404;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1641766691528;09/01/2022 22:18:11;1641766691440;2;10/01/2022 00:18:11;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14778.40000000596;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1641766694262;09/01/2022 22:18:14;1641766694167;2;10/01/2022 00:18:14;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;17505.30000001192;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1641766696283;09/01/2022 22:18:16;1641766696199;2;10/01/2022 00:18:16;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19536.90000000596;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1641766699813;09/01/2022 22:18:19;1641766699720;2;10/01/2022 00:18:19;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;23057.59999999404;;;space;8;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1641766703626;09/01/2022 22:18:23;1641766703537;2;10/01/2022 00:18:23;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;26874.59999999404;;;space;9;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1641766706726;09/01/2022 22:18:26;1641766706633;2;10/01/2022 00:18:26;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30006.439999999995;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
19;1641766709164;09/01/2022 22:18:29;1641766709084;2;10/01/2022 00:18:29;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2432.7000000178814;;;;;0;1;0;;;;;;Finish;;;
20;1641766709302;09/01/2022 22:18:29;1641766709087;2;10/01/2022 00:18:29;55551;22;task-9nll;;18391540;BLIND;5443570;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;96063;;;;;0;1;0;;;;;;;;;
1;1641766017659;09/01/2022 22:06:57;1641766017564;2;10/01/2022 00:06:57;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1641766043871;09/01/2022 22:07:23;1641766043809;2;10/01/2022 00:07:23;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;26127.5;;;;;0;1;0;;;;;;Instructions;;;
3;1641766053922;09/01/2022 22:07:33;1641766053879;2;10/01/2022 00:07:33;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;10050;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1641766083923;09/01/2022 22:08:03;1641766083870;2;10/01/2022 00:08:03;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30003.427999999993;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
5;1641766123030;09/01/2022 22:08:43;1641766122999;2;10/01/2022 00:08:42;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;39112.90000009537;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
6;1641766147750;09/01/2022 22:09:07;1641766147712;2;10/01/2022 00:09:07;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24695.400000095367;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
7;1641766153058;09/01/2022 22:09:13;1641766152996;2;10/01/2022 00:09:12;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30005.470000000016;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
8;1641766156513;09/01/2022 22:09:16;1641766156487;2;10/01/2022 00:09:16;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3477.9000000953674;;;;;0;1;0;;;;;;Finish;;;
9;1641766156613;09/01/2022 22:09:16;1641766156494;2;10/01/2022 00:09:16;55551;22;task-9nll;;18391435;BLIND;5443499;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.5;Chrome 96.0.4664.110;1280x800;1280x603;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;138930;;;;;0;1;0;;;;;;;;;
1;1641670516199;08/01/2022 19:35:16;1641670516102;2;08/01/2022 21:35:16;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1641670530946;08/01/2022 19:35:30;1641670530885;2;08/01/2022 21:35:30;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;14731.5;;;;;0;1;0;;;;;;Instructions;;;
3;1641670538368;08/01/2022 19:35:38;1641670538236;2;08/01/2022 21:35:38;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7340.5999999940395;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1641670556493;08/01/2022 19:35:56;1641670556431;2;08/01/2022 21:35:56;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;18186.79999999702;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1641670566112;08/01/2022 19:36:06;1641670566047;2;08/01/2022 21:36:06;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;27802.70000000298;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1641670568294;08/01/2022 19:36:08;1641670568220;2;08/01/2022 21:36:08;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29996.245;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
7;1641670583544;08/01/2022 19:36:23;1641670583470;2;08/01/2022 21:36:23;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;15242.79999999702;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
8;1641670590578;08/01/2022 19:36:30;1641670590512;2;08/01/2022 21:36:30;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7033.5999999940395;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1641670596890;08/01/2022 19:36:36;1641670596827;2;08/01/2022 21:36:36;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13347.79999999702;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1641670600560;08/01/2022 19:36:40;1641670600477;2;08/01/2022 21:36:40;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16997.79999999702;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1641670609241;08/01/2022 19:36:49;1641670609176;2;08/01/2022 21:36:49;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;25697.29999999702;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1641670613523;08/01/2022 19:36:53;1641670613461;2;08/01/2022 21:36:53;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29996.916000000012;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
13;1641670619889;08/01/2022 19:36:59;1641670619839;2;08/01/2022 21:36:59;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;6368.5;;;;;0;1;0;;;;;;Finish;;;
14;1641670619967;08/01/2022 19:36:59;1641670619842;2;08/01/2022 21:36:59;55551;22;task-9nll;;18376447;BLIND;5440344;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.110;1440x900;1440x821;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;103740;;;;;0;1;0;;;;;;;;;
1;1641565028664;07/01/2022 14:17:08;1641565026933;2;07/01/2022 16:17:06;55551;22;task-9nll;;18355439;BLIND;5435499;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1200;1504x952;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1641565046586;07/01/2022 14:17:26;1641565044861;2;07/01/2022 16:17:24;55551;22;task-9nll;;18355439;BLIND;5435499;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1200;1504x952;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;17858.399999976158;;;;;0;1;0;;;;;;Instructions;;;
3;1641565054869;07/01/2022 14:17:34;1641565053125;2;07/01/2022 16:17:33;55551;22;task-9nll;;18355439;BLIND;5435499;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1200;1504x952;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;8248.5;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1641565062922;07/01/2022 14:17:42;1641565061132;2;07/01/2022 16:17:41;55551;22;task-9nll;;18355439;BLIND;5435499;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1200;1504x952;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;7993.899999976158;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
