Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
1;1643556430455;30/01/2022 15:27:10;1643556433273;2;30/01/2022 17:27:13;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1643556448135;30/01/2022 15:27:28;1643556450989;2;30/01/2022 17:27:30;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;17135.39999985695;;;;;0;1;0;;;;;;Instructions;;;
3;1643556458732;30/01/2022 15:27:38;1643556461593;2;30/01/2022 17:27:41;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;10524;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1643556471822;30/01/2022 15:27:51;1643556474685;2;30/01/2022 17:27:54;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;13030.799999952316;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1643556483917;30/01/2022 15:28:03;1643556486798;2;30/01/2022 17:28:06;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;25144.099999904633;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1643556488686;30/01/2022 15:28:08;1643556491574;2;30/01/2022 17:28:11;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29995.890000000003;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
7;1643556492822;30/01/2022 15:28:12;1643556495689;2;30/01/2022 17:28:15;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;4058.0999999046326;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
8;1643556509371;30/01/2022 15:28:29;1643556512246;2;30/01/2022 17:28:32;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16488.700000047684;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1643556514397;30/01/2022 15:28:34;1643556517269;2;30/01/2022 17:28:37;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;21511.700000047684;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1643556517369;30/01/2022 15:28:37;1643556520250;2;30/01/2022 17:28:40;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24493.5;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1643556520766;30/01/2022 15:28:40;1643556523618;2;30/01/2022 17:28:43;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;27860.400000095367;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1643556522641;30/01/2022 15:28:42;1643556525523;2;30/01/2022 17:28:45;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29766;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1643556522798;30/01/2022 15:28:42;1643556525670;2;30/01/2022 17:28:45;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29995.934999999998;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
14;1643556526631;30/01/2022 15:28:46;1643556529513;2;30/01/2022 17:28:49;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3795.0999999046326;;;;;0;1;0;;;;;;Finish;;;
15;1643556526736;30/01/2022 15:28:46;1643556529536;2;30/01/2022 17:28:49;55551;25;task-9nll;;18995348;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;END TASK;;;;;96263;;;;;0;1;0;;;;;;;;;
1;1643620783329;31/01/2022 09:19:43;1643620783192;2;31/01/2022 11:19:43;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1536x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1643620812595;31/01/2022 09:20:12;1643620812480;2;31/01/2022 11:20:12;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;29248.299999952316;;;;;0;1;0;;;;;;Instructions;;;
3;1643620823792;31/01/2022 09:20:23;1643620823701;2;31/01/2022 11:20:23;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;11202.099999904633;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1643620827915;31/01/2022 09:20:27;1643620827839;2;31/01/2022 11:20:27;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;4130.5;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1643620830630;31/01/2022 09:20:30;1643620830516;2;31/01/2022 11:20:30;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;6806.899999856949;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1643620833731;31/01/2022 09:20:33;1643620833627;2;31/01/2022 11:20:33;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;9918.099999904633;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1643620839116;31/01/2022 09:20:39;1643620839041;2;31/01/2022 11:20:39;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;15331.799999952316;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1643620840556;31/01/2022 09:20:40;1643620840468;2;31/01/2022 11:20:40;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;16758.799999952316;;;space;5;1;0;0;;;;;;Trial 1;space;;cube.PNG
9;1643620842061;31/01/2022 09:20:42;1643620841968;2;31/01/2022 11:20:41;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;18258.799999952316;;;space;6;1;0;0;;;;;;Trial 1;space;;cube.PNG
10;1643620845410;31/01/2022 09:20:45;1643620845315;2;31/01/2022 11:20:45;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;21606;;;space;7;1;0;0;;;;;;Trial 1;space;;cube.PNG
11;1643620850725;31/01/2022 09:20:50;1643620850649;2;31/01/2022 11:20:50;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;26939.89999985695;;;space;8;1;0;0;;;;;;Trial 1;space;;cube.PNG
12;1643620853778;31/01/2022 09:20:53;1643620853704;2;31/01/2022 11:20:53;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30005.08099999999;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
13;1643620927145;31/01/2022 09:22:07;1643620927055;2;31/01/2022 11:22:07;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;73344;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
14;1643620933641;31/01/2022 09:22:13;1643620933565;2;31/01/2022 11:22:13;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;6501.099999904633;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1643620934341;31/01/2022 09:22:14;1643620934272;2;31/01/2022 11:22:14;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7208.899999856949;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1643620937862;31/01/2022 09:22:17;1643620937779;2;31/01/2022 11:22:17;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;10715.700000047684;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1643620940886;31/01/2022 09:22:20;1643620940788;2;31/01/2022 11:22:20;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13724.599999904633;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1643620945788;31/01/2022 09:22:25;1643620945712;2;31/01/2022 11:22:25;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;18648.599999904633;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
19;1643620949904;31/01/2022 09:22:29;1643620949822;2;31/01/2022 11:22:29;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22758.5;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
20;1643620950780;31/01/2022 09:22:30;1643620950684;2;31/01/2022 11:22:30;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;23620.099999904633;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
21;1643620952811;31/01/2022 09:22:32;1643620951959;2;31/01/2022 11:22:31;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24895.700000047684;;;space;8;1;0;0;;;;;;Trial 2;space;;cube.PNG
22;1643620953125;31/01/2022 09:22:33;1643620953043;2;31/01/2022 11:22:33;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;25979.5;;;space;9;1;0;0;;;;;;Trial 2;space;;cube.PNG
23;1643620957134;31/01/2022 09:22:37;1643620957049;2;31/01/2022 11:22:37;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30005.144;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
24;1643620959792;31/01/2022 09:22:39;1643620959710;2;31/01/2022 11:22:39;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2653.7999999523163;;;;;0;1;0;;;;;;Finish;;;
25;1643620959932;31/01/2022 09:22:39;1643620959714;2;31/01/2022 11:22:39;55551;25;task-9nll;;19006206;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;176522;;;;;0;1;0;;;;;;;;;
1;1643624449691;31/01/2022 10:20:49;1643624449444;2;31/01/2022 12:20:49;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1643624459426;31/01/2022 10:20:59;1643624459219;2;31/01/2022 12:20:59;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;9731;;;;;0;1;0;;;;;;Instructions;;;
3;1643624464418;31/01/2022 10:21:04;1643624464224;2;31/01/2022 12:21:04;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;4987;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1643624471159;31/01/2022 10:21:11;1643624470907;2;31/01/2022 12:21:10;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;6669.000000000004;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1643624474698;31/01/2022 10:21:14;1643624474465;2;31/01/2022 12:21:14;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;10227;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1643624504669;31/01/2022 10:21:44;1643624477522;2;31/01/2022 12:21:17;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;13285;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1643624504669;31/01/2022 10:21:44;1643624483280;2;31/01/2022 12:21:23;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;19043;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1643624504669;31/01/2022 10:21:44;1643624494216;2;31/01/2022 12:21:34;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29999;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
9;1643624504669;31/01/2022 10:21:44;1643624500696;2;31/01/2022 12:21:40;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;6468;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
10;1643624508645;31/01/2022 10:21:48;1643624508418;2;31/01/2022 12:21:48;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7713;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1643624515946;31/01/2022 10:21:55;1643624515765;2;31/01/2022 12:21:55;55551;25;task-9nll;;19007482;BLIND;5629995;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.2;1440x900;1416x710;Openminded Chunk;Necker Cube task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;15061;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
