Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;harjoitustehtävä_stimuli;harjoitustehtävä_vastaus;Task_stimuli_6;Task_stimuli_8;ANSWER
14;1643408426646;28/01/2022 22:20:26;1643408427106;2;29/01/2022 00:20:27;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;71380;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1643408436296;28/01/2022 22:20:36;1643408436757;2;29/01/2022 00:20:36;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;9640;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1643408454240;28/01/2022 22:20:54;1643408454688;2;29/01/2022 00:20:54;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;17922;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1643408475807;28/01/2022 22:21:15;1643408476228;2;29/01/2022 00:21:16;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;21534;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1643408475884;28/01/2022 22:21:15;1643408476233;2;29/01/2022 00:21:16;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;6;;0;1;0;;;;;;;;;;;
19;1643408477199;28/01/2022 22:21:17;1643408477629;2;29/01/2022 00:21:17;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;1396;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1643408477275;28/01/2022 22:21:17;1643408477641;2;29/01/2022 00:21:17;55551;25;task-tg12;;18975120;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;256176;;;;;0;1;0;;;;;;;;;;;
1;1643554622040;30/01/2022 14:57:02;1643554624830;2;30/01/2022 16:57:04;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1643554640813;30/01/2022 14:57:20;1643554643678;2;30/01/2022 16:57:23;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;18400.299999952316;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1643554647356;30/01/2022 14:57:27;1643554650241;2;30/01/2022 16:57:30;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;6464.400000095367;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1643554674226;30/01/2022 14:57:54;1643554677121;2;30/01/2022 16:57:57;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;26724.700000047684;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1643554674331;30/01/2022 14:57:54;1643554677128;2;30/01/2022 16:57:57;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;26724.700000047684;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1643554678061;30/01/2022 14:57:58;1643554680941;2;30/01/2022 16:58:00;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;3769.600000143051;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1643554680377;30/01/2022 14:58:00;1643554683255;2;30/01/2022 16:58:03;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;2270.2000000476837;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1643554686442;30/01/2022 14:58:06;1643554689330;2;30/01/2022 16:58:09;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;6030.200000047684;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1643554706220;30/01/2022 14:58:26;1643554709103;2;30/01/2022 16:58:29;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;19681.10000014305;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1643554726663;30/01/2022 14:58:46;1643554729545;2;30/01/2022 16:58:49;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;20349.299999952316;;;6;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1643554737620;30/01/2022 14:58:57;1643554740514;2;30/01/2022 16:59:00;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;10874.100000143051;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1643554805749;30/01/2022 15:00:05;1643554808631;2;30/01/2022 17:00:08;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;68030.59999990463;;;2;1;1;0;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1643554845932;30/01/2022 15:00:45;1643554848818;2;30/01/2022 17:00:48;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;40101.700000047684;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1643554903807;30/01/2022 15:01:43;1643554906689;2;30/01/2022 17:01:46;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;57786.09999990463;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1643554920605;30/01/2022 15:02:00;1643554923489;2;30/01/2022 17:02:03;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;16710.400000095367;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1643554940165;30/01/2022 15:02:20;1643554943054;2;30/01/2022 17:02:23;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;19438.299999952316;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1643554993290;30/01/2022 15:03:13;1643554996186;2;30/01/2022 17:03:16;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;53061.10000014305;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1643554993403;30/01/2022 15:03:13;1643554996238;2;30/01/2022 17:03:16;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;correctCount;;;;;;;;7;;0;1;0;;;;;;;;;;;
19;1643554995063;30/01/2022 15:03:15;1643554997950;2;30/01/2022 17:03:17;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;1709.9000000953674;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1643554995172;30/01/2022 15:03:15;1643554997968;2;30/01/2022 17:03:17;55551;25;task-tg12;;18994430;BLIND;5626669;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x613;Reasoning Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;END TASK;;;;;373138;;;;;0;1;0;;;;;;;;;;;
1;1643617695391;31/01/2022 08:28:15;1643617695270;2;31/01/2022 10:28:15;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1536x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1643617706742;31/01/2022 08:28:26;1643617706652;2;31/01/2022 10:28:26;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;11347.799999952316;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1643617710862;31/01/2022 08:28:30;1643617710786;2;31/01/2022 10:28:30;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;4123.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1643617720985;31/01/2022 08:28:40;1643617720929;2;31/01/2022 10:28:40;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;10126.299999952316;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1643617721432;31/01/2022 08:28:41;1643617720930;2;31/01/2022 10:28:40;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;10126.299999952316;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1643617724627;31/01/2022 08:28:44;1643617724543;2;31/01/2022 10:28:44;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;3609.2999999523163;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1643617727352;31/01/2022 08:28:47;1643617727250;2;31/01/2022 10:28:47;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;2700.9000000953674;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1643617741511;31/01/2022 08:29:01;1643617741420;2;31/01/2022 10:29:01;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;14167.299999952316;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1643617749936;31/01/2022 08:29:09;1643617749851;2;31/01/2022 10:29:09;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;8421.900000095367;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1643617761674;31/01/2022 08:29:21;1643617761588;2;31/01/2022 10:29:21;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;11720.699999809265;;;1;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1643617780681;31/01/2022 08:29:40;1643617780593;2;31/01/2022 10:29:40;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;18983.199999809265;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1643617813540;31/01/2022 08:30:13;1643617813487;2;31/01/2022 10:30:13;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;32887.799999952316;;;2;1;1;0;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1643617841524;31/01/2022 08:30:41;1643617841439;2;31/01/2022 10:30:41;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;27945.400000095367;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1643617865501;31/01/2022 08:31:05;1643617865425;2;31/01/2022 10:31:05;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;23975.700000047684;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1643617886453;31/01/2022 08:31:26;1643617886377;2;31/01/2022 10:31:26;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;20946.199999809265;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1643617898478;31/01/2022 08:31:38;1643617898408;2;31/01/2022 10:31:38;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;11996;;;7;1;0;1;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1643617927465;31/01/2022 08:32:07;1643617927403;2;31/01/2022 10:32:07;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;28990.700000047684;;;7;1;0;1;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1643617927618;31/01/2022 08:32:07;1643617927407;2;31/01/2022 10:32:07;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;4;;0;1;0;;;;;;;;;;;
19;1643617929920;31/01/2022 08:32:09;1643617929844;2;31/01/2022 10:32:09;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;2436;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1643617930044;31/01/2022 08:32:10;1643617929846;2;31/01/2022 10:32:09;55551;25;task-tg12;;19005575;BLIND;5629594;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;234576;;;;;0;1;0;;;;;;;;;;;
1;1643618017930;31/01/2022 08:33:37;1643618017822;2;31/01/2022 10:33:37;55551;25;task-tg12;;19005642;BLIND;5629626;;live;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;1280x720;1024x462;Reasoning Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1643618026080;31/01/2022 08:33:46;1643618025958;2;31/01/2022 10:33:45;55551;25;task-tg12;;19005642;BLIND;5629626;;live;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;1280x720;1024x462;Reasoning Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;8095.4000000003725;;;;;0;1;0;;;;;;Ohjeet;;;;;
