Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1643840719628;02/02/2022 22:25:19;1643840718674;2;03/02/2022 00:25:18;55551;25;questionnaire-ddu6;;19108907;BLIND;5659605;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1366x768;1366x587;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5726
1;1643890460775;03/02/2022 12:14:20;1643890460946;2;03/02/2022 14:14:20;55551;25;questionnaire-ddu6;;19124673;BLIND;5664543;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1313x739;1314x635;Science Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;;;No;4822
1;1643960327192;04/02/2022 07:38:47;1643960326201;2;04/02/2022 09:38:46;55551;25;questionnaire-ddu6;;19155171;BLIND;5676387;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1920x947;Openminded Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3859
1;1643982053592;04/02/2022 13:40:53;1643982053416;2;04/02/2022 15:40:53;55551;25;questionnaire-ddu6;;19164528;BLIND;5679394;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.80;1440x900;1440x789;Openminded Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1639
1;1644015506398;04/02/2022 22:58:26;1644015506304;2;05/02/2022 00:58:26;55551;25;questionnaire-ddu6;;19184337;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x879;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;10113
1;1644058059562;05/02/2022 10:47:39;1644058060404;2;05/02/2022 12:47:40;55551;25;questionnaire-ddu6;;19189175;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2961
1;1644066730188;05/02/2022 13:12:10;1644066155563;2;05/02/2022 15:02:35;55551;25;questionnaire-ddu6;;19193248;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1202x618;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7278
1;1644071498733;05/02/2022 14:31:38;1644071498630;2;05/02/2022 16:31:38;55551;25;questionnaire-ddu6;;19195733;BLIND;5688370;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x800;1280x634;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2202
1;1644134924162;06/02/2022 08:08:44;1644134925459;2;06/02/2022 10:08:45;55551;25;questionnaire-ddu6;;19206033;BLIND;5691188;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4551
1;1644144524922;06/02/2022 10:48:44;1644144524822;2;06/02/2022 12:48:44;55551;25;questionnaire-ddu6;;19207238;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;10787
1;1644173737990;06/02/2022 18:55:37;1644173913075;2;06/02/2022 20:58:33;55551;25;questionnaire-ddu6;;19217649;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1687
1;1644175829503;06/02/2022 19:30:29;1644175829380;2;06/02/2022 21:30:29;55551;25;questionnaire-ddu6;;19218267;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1440x900;1384x762;Openminded Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;12577
1;1644225249543;07/02/2022 09:14:09;1644225249379;2;07/02/2022 11:14:09;55551;25;questionnaire-ddu6;;19225632;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2913
1;1644226214489;07/02/2022 09:30:14;1644226214012;2;07/02/2022 11:30:14;55551;25;questionnaire-ddu6;;19225882;BLIND;5695925;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x663;Openminded Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1897
1;1644413407068;09/02/2022 13:30:07;1644413407068;2;09/02/2022 15:30:07;55551;25;questionnaire-ddu6;;19306138;BLIND;5726771;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x778;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;34668
1;1644436291877;09/02/2022 19:51:31;1644436291730;2;09/02/2022 21:51:31;55551;25;questionnaire-ddu6;;19321130;BLIND;5731793;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1280x800;1204x649;Reasoning Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;No;2006
1;1644437041275;09/02/2022 20:04:01;1644437060610;2;09/02/2022 22:04:20;55551;25;questionnaire-ddu6;;19321504;BLIND;5731864;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x657;Openminded Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2827
1;1644479466516;10/02/2022 07:51:06;1644479466754;1;10/02/2022 08:51:06;55551;25;questionnaire-ddu6;;19329584;BLIND;5734727;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1536x864;1024x502;Decision Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;;;;No;6627
1;1644563719903;11/02/2022 07:15:19;1644563720843;2;11/02/2022 09:15:20;55551;25;questionnaire-ddu6;;19365374;BLIND;5747184;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x739;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3652
1;1644585444679;11/02/2022 13:17:24;1644585444520;2;11/02/2022 15:17:24;55551;25;questionnaire-ddu6;;19374900;BLIND;5749660;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.80;1440x900;1413x690;Decision Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;;;;No;5022
1;1644692699218;12/02/2022 19:04:59;1644692699602;2;12/02/2022 21:04:59;55551;25;questionnaire-ddu6;;19402277;BLIND;5758326;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 97.0;1536x864;1536x739;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3010
1;1644707299471;12/02/2022 23:08:19;1644707299309;2;13/02/2022 01:08:19;55551;25;questionnaire-ddu6;;19403971;BLIND;5758833;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.99;1440x900;1440x821;Reasoning Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;;No;6601
1;1644854769319;14/02/2022 16:06:09;1644854769243;2;14/02/2022 18:06:09;55551;25;questionnaire-ddu6;;19433555;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3068
1;1644923736506;15/02/2022 11:15:36;1644923736371;2;15/02/2022 13:15:36;55551;25;questionnaire-ddu6;;19453507;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;9488
1;1645040677883;16/02/2022 19:44:37;1645040677364;2;16/02/2022 21:44:37;55551;25;questionnaire-ddu6;;19508555;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2186
1;1645111285956;17/02/2022 15:21:25;1645111285476;2;17/02/2022 17:21:25;55551;25;questionnaire-ddu6;;19539576;BLIND;5798816;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1680x1050;1680x939;Openminded Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3835
1;1645169690330;18/02/2022 07:34:50;1645169691154;2;18/02/2022 09:34:51;55551;25;questionnaire-ddu6;;19560741;BLIND;5805972;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1536x864;1536x722;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3981
1;1645185781750;18/02/2022 12:03:01;1645185780614;2;18/02/2022 14:03:00;55551;25;questionnaire-ddu6;;19566310;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Reasoning Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;No;8721
1;1645246728081;19/02/2022 04:58:48;1645246727152;2;19/02/2022 06:58:47;55551;25;questionnaire-ddu6;;19595388;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.55;1366x768;1366x617;Openminded Chunk;General Instructions (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;49477
1;1645275356068;19/02/2022 12:55:56;1645275356959;2;19/02/2022 14:55:56;55551;25;questionnaire-ddu6;;19599761;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1280x606;Decision Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;;;;No;7040
1;1645342499990;20/02/2022 07:34:59;1645342501582;2;20/02/2022 09:35:01;55551;25;questionnaire-ddu6;;19612928;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;;;;No;5614
1;1645432250296;21/02/2022 08:30:50;1645432250168;2;21/02/2022 10:30:50;55551;25;questionnaire-ddu6;;19632931;BLIND;5828423;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1569x849;Reasoning Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;No;2315
1;1645494063456;22/02/2022 01:41:03;1645494063282;2;22/02/2022 03:41:03;55551;25;questionnaire-ddu6;;19668194;BLIND;5842153;;complete;;;computer;Desktop or Laptop;Windows 8.1;Edge 98.0.1108.43;1920x1200;1038x674;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5080
1;1645521882497;22/02/2022 09:24:42;1645521882319;2;22/02/2022 11:24:42;55551;25;questionnaire-ddu6;;19671318;BLIND;5844536;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1920x1080;1292x823;Science Chunk;General Instructions (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;;;No;9789
1;1645528034261;22/02/2022 11:07:14;1645528033398;2;22/02/2022 13:07:13;55551;25;questionnaire-ddu6;;19674833;BLIND;5845513;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1280x720;1280x578;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4095
1;1645543793641;22/02/2022 15:29:53;1645543812365;2;22/02/2022 17:30:12;55551;25;questionnaire-ddu6;;19685847;BLIND;5849414;;complete;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.99;1366x768;1350x640;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5415
1;1645687249908;24/02/2022 07:20:49;1645687249798;2;24/02/2022 09:20:49;55551;25;questionnaire-ddu6;;19751728;BLIND;5867681;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 98.0.4758.80;1920x1080;1561x945;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4069
1;1645774878857;25/02/2022 07:41:18;1645774878796;2;25/02/2022 09:41:18;55551;25;questionnaire-ddu6;;19806329;BLIND;5879081;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.102;1440x900;1440x764;Openminded Chunk;General Instructions (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2987
1;1645815669234;25/02/2022 19:01:09;1645815669697;2;25/02/2022 21:01:09;55551;25;questionnaire-ddu6;;19844318;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;208543
1;1645951764779;27/02/2022 08:49:24;1645951764926;2;27/02/2022 10:49:24;55551;25;questionnaire-ddu6;;19871528;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;;;;No;4089
